,id,name,position,lastName,age,gender,country,image,Source,worth,worthChange,realTimeWorth,realTimePosition
1060,1985,klaus-petER SCHULenberg,1009.0,sCHULENBERg,,None,None,https://specials-images.forbesimg.com/imageserve/58c84fd631358e1a35acffa9/416x416.jpg?background=000000&cropX1=100&cropX2=593&cropY1=305&cropY2=798,Service  ==> ticketing service,2.5 BUSD,0.0 millions USD,,955.0
1061,3230,chaRLES SIMONYI,1010.0,sIMONYI,69 years old,None,None,https://specials-images.forbesimg.com/imageserve/59de6f2ca7ea436b47b3b815/416x416.jpg?background=000000&cropX1=431&cropX2=3552&cropY1=490&cropY2=3612,Technology  ==> Microsoft,2.5 BUSD,0.0 millions USD,,888.0
1062,4691,mark STEVENS,1011.0,stEVENS,58 years old,M,USA,https://specials-images.forbesimg.com/imageserve/5a8372604bbe6f2652f5804d/416x416.jpg?background=000000&cropX1=422&cropX2=1553&cropY1=69&cropY2=1200,Finance and Investments  ==> venture capital,2.5 BUSD,15.620999999999999 millions USD,,912.0
1063,9747,sze MAN Bok,1012.0,SZE,68 years old,M,None,https://specials-images.forbesimg.com/imageserve/c3653c28ec41a0342432ee78a9d95c46/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=6&cropY2=747,Manufacturing  ==> hygiene products,2.5 BUSD,0.0 millions USD,,923.0
1064,1468,SARIK TARa,1013.0,taRA,88 years old,M,None,https://specials-images.forbesimg.com/imageserve/28f7c01c2c198bc19d280c59ef9bb4df/416x416.jpg?background=000000&cropX1=125&cropX2=537&cropY1=66&cropY2=478,Construction & Engineering  ==> construction,2.5 BUSD,0.0 millions USD,,1294.0
1065,7082,lotTIE THAM,1014.0,tHAM,69 years old,Female,Sweden,https://specials-images.forbesimg.com/imageserve/5a811f62a7ea4316901340b1/416x416.jpg?background=000000&cropX1=275&cropX2=1245&cropY1=172&cropY2=1142,Fashion & Retail  ==> H&M,2.5 BUSD,0.0 millions USD,,1073.0
1066,6836,peteR THIEL,1015.0,THIEl,50 years old,M,None,https://specials-images.forbesimg.com/imageserve/5a836fff31358e4955ad6549/416x416.jpg?background=000000&cropX1=234&cropX2=790&cropY1=7&cropY2=563,"Finance and Investments  ==> Facebook, Palantir",2.5 BUSD,0.0 millions USD,,972.0
1067,9755,elaiNE WYnn,1016.0,wyNN,76 years old,F,None,https://specials-images.forbesimg.com/imageserve/59de488331358e542c039b45/416x416.jpg?background=000000&cropX1=861&cropX2=3510&cropY1=741&cropY2=3391,"Gambling & Casinos  ==> casinos, hotels",2.5 BUSD,-0.001 millions USD,,957.0
1068,3142,DENISE YORK,1017.0,yoRK,67 years old,F,United States,https://specials-images.forbesimg.com/imageserve/5a8df2664bbe6f2652f62bf3/416x416.jpg?background=000000&cropX1=1836&cropX2=2674&cropY1=999&cropY2=1837,Sports  ==> San Francisco 49ers,2.5 BUSD,0.0 millions USD,,1004.0
1069,1379,daVID ZALIK,1018.0,zALIK,44 years old,M,None,https://specials-images.forbesimg.com/imageserve/59e786c6a7ea436b47b40253/416x416.jpg?background=000000&cropX1=1440&cropX2=2563&cropY1=1140&cropY2=2263,Technology  ==> technology,2.5 BUSD,0.0 millions USD,,1009.0
1070,8076,ZHAO TAo,1019.0,zhAO,52 years old,None,None,https://specials-images.forbesimg.com/imageserve/5a80f59c4bbe6f2652f543c3/416x416.jpg?background=000000&cropX1=315&cropX2=2923&cropY1=563&cropY2=3172,Healthcare  ==> pharmaceuticals,2.5 BUSD,0.0 millions USD,,1071.0
1071,4459,georgE ARGYRos,1020.0,argYROS,81 years old,None,United States,https:http://specials-images.forbesimg.com/imageserve/57e191fb4bbe6f6781c52f34/416x416.jpg?background=000000&cropX1=8&cropX2=744&cropY1=216&cropY2=952,"Real Estate  ==> real estate, investments",2.4 BUSD,-0.001 millions USD,,1020.0
1072,9839,joHN ARRILLAGA,1021.0,aRRILLAGa,81 years old,None,None,https://specials-images.forbesimg.com/imageserve/945fe0ddbac172f5cc502aa692162731/416x416.jpg?background=000000&cropX1=156&cropX2=668&cropY1=39&cropY2=551,Real Estate  ==> real estate,2.4 BUSD,0.0 millions USD,,977.0
1073,2835,CHARLES BRONFMAN,1022.0,brONFMan,86 years old,None,None,https://specials-images.forbesimg.com/imageserve/5a7ba389a7ea43169012f184/416x416.jpg?background=000000&cropX1=351&cropX2=2455&cropY1=0&cropY2=2103,Food and Beverage  ==> liquor,2.4 BUSD,0.0 millions USD,,1033.0
1074,6700,peteR BUCK,1023.0,BUCK,87 years old,None,USA,https://specials-images.forbesimg.com/imageserve/d49004dde899836482456b533a9e22d9/416x416.jpg?background=000000&cropX1=159&cropX2=612&cropY1=47&cropY2=500,Food and Beverage  ==> Subway sandwich shops,2.4 BUSD,0.0 millions USD,,1015.0
1075,1113,chEN JINXia,1024.0,chEN,50 years old,F,China,https://specials-images.forbesimg.com/imageserve/d49004dde899836482456b533a9e22d9/416x416.jpg?background=000000&cropX1=159&cropX2=612&cropY1=47&cropY2=500,Finance and Investments  ==> investments,2.4 BUSD,0.0 millions USD,,1089.0
1076,7594,vivieN CHEn,1025.0,chEN,59 years old,Female,None,https://specials-images.forbesimg.com/imageserve/5a57a8af4bbe6f2652f25345/416x416.jpg?background=000000&cropX1=28&cropX2=239&cropY1=1&cropY2=212,Real Estate  ==> real estate,2.4 BUSD,0.0 millions USD,,999.0
1077,4122,chu LAM Yiu,1026.0,CHU,48 years old,F,None,https://specials-images.forbesimg.com/imageserve/913c271ffb6af89c53465bf2b73b8992/416x416.jpg?background=000000&cropX1=34&cropX2=623&cropY1=0&cropY2=590,Manufacturing  ==> flavorings,2.4 BUSD,0.0 millions USD,,1019.0
1078,2413,jean COUTU,1027.0,COUTU,91 years old,M,None,https://specials-images.forbesimg.com/imageserve/5a7badf34bbe6f2652f4f383/416x416.jpg?background=000000&cropX1=3&cropX2=1249&cropY1=420&cropY2=1666,Fashion & Retail  ==> drugstores,2.4 BUSD,0.0 millions USD,,1083.0
1079,2778,joSE LUIS CUTrale,1028.0,CUTRALE,71 years old,M,None,https://specials-images.forbesimg.com/imageserve/5a7b8b324bbe6f2652f4f0a4/416x416.jpg?background=000000&cropX1=334&cropX2=2327&cropY1=9&cropY2=2000,Food and Beverage  ==> orange juice,2.4 BUSD,0.0 millions USD,,1017.0
1080,5051,jai HARI & YADU HARI DAlmia,1029.0,daLMIA,,Male,India,https://specials-images.forbesimg.com/imageserve/59cc130131358e542c02fbb3/416x416.jpg?background=000000&cropX1=23&cropX2=3648&cropY1=821&cropY2=4448,Manufacturing  ==> cement,2.4 BUSD,0.0 millions USD,,1278.0
1081,7966,bergit DOUglas,1030.0,DOUGLAS,71 years old,None,None,https://specials-images.forbesimg.com/imageserve/413522d9d9bee09400dc7128d02fff17/416x416.jpg?background=000000&cropX1=124&cropX2=736&cropY1=5&cropY2=617,Food and Beverage  ==> consumer goods,2.4 BUSD,0.0 millions USD,,1104.0
1082,3903,alfredo EGYDIO ARRUDA VIllela filho,1031.0,egydio arRUDA VIllela filho,48 years old,M,Brazil,https://specials-images.forbesimg.com/imageserve/413522d9d9bee09400dc7128d02fff17/416x416.jpg?background=000000&cropX1=124&cropX2=736&cropY1=5&cropY2=617,Finance and Investments  ==> banking,2.4 BUSD,0.0 millions USD,,1454.0
1083,5892,maRCEL Erni,1032.0,ERNI,53 years old,M,Switzerland,https://specials-images.forbesimg.com/imageserve/413522d9d9bee09400dc7128d02fff17/416x416.jpg?background=000000&cropX1=124&cropX2=736&cropY1=5&cropY2=617,Finance and Investments  ==> private equity,2.4 BUSD,0.0 millions USD,,1007.0
1084,9727,andrE ESTEVES,1033.0,estEVES,49 years old,Male,None,https://specials-images.forbesimg.com/imageserve/5a7b7b534bbe6f2652f4ee88/416x416.jpg?background=000000&cropX1=17&cropX2=2680&cropY1=6&cropY2=2667,Finance and Investments  ==> banking,2.4 BUSD,-0.001 millions USD,,1207.0
1085,9112,carlo FIDani,1034.0,fidANi,63 years old,M,None,https://specials-images.forbesimg.com/imageserve/b5db05ee754e520e9b3e3c6b12abd1a5/416x416.jpg?background=000000&cropX1=76&cropX2=673&cropY1=27&cropY2=625,Real Estate  ==> real estate,2.4 BUSD,0.0 millions USD,,1099.0
1086,3211,abhAY FIrodia,1035.0,FIRODIa,73 years old,M,None,https://specials-images.forbesimg.com/imageserve/59cc11ab31358e542c02fafe/416x416.jpg?background=000000&cropX1=15&cropX2=2141&cropY1=15&cropY2=2140,Automotive  ==> automobiles,2.4 BUSD,-0.001 millions USD,,1024.0
1087,3170,alFRED GANTner,1036.0,ganTNER,50 years old,None,Switzerland,https://specials-images.forbesimg.com/imageserve/5a81234e4bbe6f2652f54602/416x416.jpg?background=000000&cropX1=726&cropX2=4430&cropY1=0&cropY2=3702,Finance and Investments  ==> private equity,2.4 BUSD,0.0 millions USD,,1006.0
1088,2861,geng jIANming,1037.0,gENG,55 years old,M,China,https://specials-images.forbesimg.com/imageserve/fc83e75cfd66a510511d074e06658adc/416x416.jpg?background=000000&cropX1=0&cropX2=709&cropY1=52&cropY2=761,Real Estate  ==> real estate,2.4 BUSD,0.001 millions USD,,1133.0
1089,3710,mitCHELL GOLDHAR,1038.0,golDHAR,56 years old,M,Canada,https://specials-images.forbesimg.com/imageserve/5a7bb1184bbe6f2652f4f38a/416x416.jpg?background=000000&cropX1=14&cropX2=2141&cropY1=478&cropY2=2607,Real Estate  ==> real estate,2.4 BUSD,0.0 millions USD,,1062.0
1090,2994,HORTENSIA HERRERO,1039.0,heRRERO,68 years old,F,None,https://specials-images.forbesimg.com/imageserve/5a811031a7ea43169013400b/416x416.jpg?background=000000&cropX1=2618&cropX2=3775&cropY1=1379&cropY2=2536,Fashion & Retail  ==> supermarkets,2.4 BUSD,0.0 millions USD,,1029.0
1091,1683,mICHAEL HINtze,1040.0,hiNTZE,64 years old,M,None,https://specials-images.forbesimg.com/imageserve/5ac95828a7ea432fbc1e59a5/416x416.jpg?background=000000&cropX1=914&cropX2=2497&cropY1=445&cropY2=2027,Finance and Investments  ==> investment,2.4 BUSD,0.0 millions USD,,1040.0
1092,8236,igoR KESaev,1041.0,KESAEV,51 years old,M,None,https://specials-images.forbesimg.com/imageserve/58a263294bbe6f0e5586ba56/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=64&cropY2=807,"Fashion & Retail  ==> tobacco distribution, retail",2.4 BUSD,0.0 millions USD,,1041.0
1093,9892,koON POH KEong,1042.0,koON,57 years old,Male,None,https://specials-images.forbesimg.com/imageserve/5a9553d131358e79a28a60e0/416x416.jpg?background=000000&cropX1=33&cropX2=1054&cropY1=245&cropY2=1267,Manufacturing  ==> aluminum,2.4 BUSD,0.0 millions USD,,1366.0
1094,4168,hermANN LAngness,1043.0,LANGNESs,65 years old,None,None,https://specials-images.forbesimg.com/imageserve/5a9553d131358e79a28a60e0/416x416.jpg?background=000000&cropX1=33&cropX2=1054&cropY1=245&cropY2=1267,Food and Beverage  ==> retail,2.4 BUSD,0.0 millions USD,,1045.0
1095,6524,li ZHONGCHU,1044.0,LI,54 years old,Male,None,https://specials-images.forbesimg.com/imageserve/5a9553d131358e79a28a60e0/416x416.jpg?background=000000&cropX1=33&cropX2=1054&cropY1=245&cropY2=1267,Technology  ==> software,2.4 BUSD,0.0 millions USD,,991.0
1096,8557,alexanDER MAMUT,1045.0,mAMUT,58 years old,None,None,https://specials-images.forbesimg.com/imageserve/5a8089c7a7ea431690133978/416x416.jpg?background=000000&cropX1=858&cropX2=2972&cropY1=99&cropY2=2214,Finance and Investments  ==> investments,2.4 BUSD,0.0 millions USD,,1059.0
1097,8085,joAO ROBERTO MARINHo,1046.0,mARINho,64 years old,M,Brazil,https://specials-images.forbesimg.com/imageserve/5a7b7fd231358e4955acddb8/416x416.jpg?background=000000&cropX1=234&cropX2=1084&cropY1=2&cropY2=853,Media & Entertainment  ==> media,2.4 BUSD,0.0 millions USD,,1148.0
1098,9179,"drayton mCLANE, JR.",1047.0,mclANE,81 years old,M,None,https://specials-images.forbesimg.com/imageserve/59de73b04bbe6f37dda057e7/416x416.jpg?background=000000&cropX1=819&cropX2=2165&cropY1=347&cropY2=1693,"Fashion & Retail  ==> Wal-Mart, logistics",2.4 BUSD,0.0 millions USD,,1131.0
1099,9382,PATRICE MOTSEpe,1048.0,motSEPE,56 years old,None,South Africa,https://specials-images.forbesimg.com/imageserve/5a80fe9aa7ea431690133f53/416x416.jpg?background=000000&cropX1=13&cropX2=1397&cropY1=236&cropY2=1619,Metals & Mining  ==> mining,2.4 BUSD,-0.26 millions USD,,1302.0
1100,1866,alfrED Oetker,1049.0,oETKER,51 years old,Male,None,https://specials-images.forbesimg.com/imageserve/5a7e0642a7ea431690131d18/416x416.jpg?background=000000&cropX1=1&cropX2=560&cropY1=74&cropY2=633,Fashion & Retail  ==> consumer goods,2.4 BUSD,0.0 millions USD,,1102.0
1101,6798,augusT OETKER,1050.0,oETKER,74 years old,None,None,https://specials-images.forbesimg.com/imageserve/5a7e07b031358e4955ad0ca8/416x416.jpg?background=000000&cropX1=4&cropX2=1108&cropY1=64&cropY2=1169,Fashion & Retail  ==> consumer goods,2.4 BUSD,0.0 millions USD,,1103.0
1102,7489,carl ferdiNAnd oetker,1051.0,oETKER,45 years old,M,Germany,https://specials-images.forbesimg.com/imageserve/5a7e0dda31358e4955ad0e11/416x416.jpg?background=000000&cropX1=886&cropX2=3401&cropY1=293&cropY2=2806,Fashion & Retail  ==> consumer goods,2.4 BUSD,0.0 millions USD,,1105.0
1103,5963,christIAN OETKER,1052.0,oETKEr,70 years old,M,None,https://specials-images.forbesimg.com/imageserve/5a7e0dda31358e4955ad0e11/416x416.jpg?background=000000&cropX1=886&cropX2=3401&cropY1=293&cropY2=2806,Fashion & Retail  ==> consumer goods,2.4 BUSD,0.0 millions USD,,1106.0
1104,3658,juliA OETKER,1053.0,oETKEr,39 years old,F,None,https://specials-images.forbesimg.com/imageserve/5a7e1aa031358e4955ad1098/416x416.jpg?background=000000&cropX1=12&cropX2=2712&cropY1=490&cropY2=3189,Fashion & Retail  ==> consumer goods,2.4 BUSD,0.0 millions USD,,1107.0
1105,8154,ricHARD OETKEr,1054.0,oETKEr,67 years old,M,None,https://specials-images.forbesimg.com/imageserve/5a7e3bd231358e4955ad12cf/416x416.jpg?background=000000&cropX1=1253&cropX2=4424&cropY1=21&cropY2=3192,Fashion & Retail  ==> consumer goods,2.4 BUSD,0.0 millions USD,,1108.0
1106,7935,dANIEL PRitzker,1055.0,pRITZKER,58 years old,M,United States,https:http://specials-images.forbesimg.com/imageserve/1788ff3eca5d8941d3b38c5bb28f8f6c/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=56&cropY2=800,"Service  ==> hotels, investments",2.4 BUSD,0.0 millions USD,,1035.0
1107,9086,john pRITZKER,1056.0,PRITZKER,65 years old,None,None,https://specials-images.forbesimg.com/imageserve/59dd9070a7ea436b47b3aff2/416x416.jpg?background=000000&cropX1=467&cropX2=1318&cropY1=77&cropY2=928,"Finance and Investments  ==> hotels, investments",2.4 BUSD,0.0 millions USD,,1023.0
1108,7465,nEVALDO ROCHA,1057.0,rOCHA,88 years old,M,Brazil,https://specials-images.forbesimg.com/imageserve/20107223316710d6afbd0e97ce816916/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=121&cropY2=865,Fashion & Retail  ==> retail,2.4 BUSD,0.0 millions USD,,1713.0
1109,3249,luigI ROVAti,1058.0,roVATI,89 years old,Male,None,https://specials-images.forbesimg.com/imageserve/589f9c33a7ea431f32194ce6/416x416.jpg?background=000000&cropX1=3&cropX2=573&cropY1=2&cropY2=572,Healthcare  ==> pharmaceuticals,2.4 BUSD,0.0 millions USD,,1060.0
1110,4126,feriT FAIK SAHENK,1059.0,sAHENk,54 years old,M,None,https://specials-images.forbesimg.com/imageserve/5a81480731358e4955ad32d9/416x416.jpg?background=000000&cropX1=0&cropX2=798&cropY1=2&cropY2=800,Diversified  ==> diversified,2.4 BUSD,0.001 millions USD,,1193.0
1111,6316,rosELY SCHWEizer,1060.0,sCHWEIZEr,77 years old,F,None,https://specials-images.forbesimg.com/imageserve/5a7e408a31358e4955ad1304/416x416.jpg?background=000000&cropX1=4&cropX2=1656&cropY1=82&cropY2=1734,Fashion & Retail  ==> consumer goods,2.4 BUSD,0.0 millions USD,,1109.0
1112,1081,eric SMIdt,1061.0,smIDt,58 years old,M,None,https://specials-images.forbesimg.com/imageserve/59b00d1da7ea434a34f36956/416x416.jpg?background=000000&cropX1=168&cropX2=3712&cropY1=634&cropY2=4180,Fashion & Retail  ==> hardware stores,2.4 BUSD,0.0 millions USD,,993.0
1113,4654,alEXANDER SPANOs,1062.0,spANOS,94 years old,M,United States,https:http://specials-images.forbesimg.com/imageserve/3592a67d690ae764a8d815ef56d2fcd8/416x416.jpg?background=000000&cropX1=89&cropX2=669&cropY1=74&cropY2=654,"Sports  ==> real estate, Los Angeles Chargers",2.4 BUSD,0.0 millions USD,,1013.0
1114,9995,leena TEWari,1063.0,tewARI,60 years old,F,None,https://specials-images.forbesimg.com/imageserve/5a7f334a4bbe6f2652f52f6e/416x416.jpg?background=000000&cropX1=76&cropX2=300&cropY1=2&cropY2=226,Healthcare  ==> pharmaceuticals,2.4 BUSD,0.0 millions USD,,1085.0
1115,5635,TONG JINQUAN,1064.0,toNG,63 years old,Male,China,https://specials-images.forbesimg.com/imageserve/5a7f334a4bbe6f2652f52f6e/416x416.jpg?background=000000&cropX1=76&cropX2=300&cropY1=2&cropY2=226,Real Estate  ==> real estate,2.4 BUSD,0.0 millions USD,,1064.0
1116,3718,PETER UNGEr,1065.0,uNGEr,73 years old,None,None,https://specials-images.forbesimg.com/imageserve/5a7f334a4bbe6f2652f52f6e/416x416.jpg?background=000000&cropX1=76&cropX2=300&cropY1=2&cropY2=226,Automotive  ==> auto repair,2.4 BUSD,0.0 millions USD,,1052.0
1117,7473,suNNY VArkey,1066.0,VARKEY,61 years old,M,None,https://specials-images.forbesimg.com/imageserve/59d3db1aa7ea436b47b3627e/416x416.jpg?background=000000&cropX1=1997&cropX2=3163&cropY1=446&cropY2=1612,Service  ==> education,2.4 BUSD,0.0 millions USD,,935.0
1118,6760,URS WIETLISBACh,1067.0,wIETLISBach,56 years old,Male,None,https://specials-images.forbesimg.com/imageserve/56cc2f58e4b062f6b59a4fcd/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=35&cropY2=779,Finance and Investments  ==> private equity,2.4 BUSD,0.0 millions USD,,1008.0
1119,2217,mICHAEL YIng,1068.0,YING,68 years old,M,None,https://specials-images.forbesimg.com/imageserve/56897d88e4b0ffa7afe8a67f/416x416.jpg?background=000000&cropX1=5&cropX2=744&cropY1=48&cropY2=788,Fashion & Retail  ==> retail,2.4 BUSD,0.0 millions USD,,1031.0
1120,6168,yu miNHONG,1069.0,yU,56 years old,Male,None,https://specials-images.forbesimg.com/imageserve/5a7d1c54a7ea431690130e7f/416x416.jpg?background=000000&cropX1=681&cropX2=2599&cropY1=170&cropY2=2087,Service  ==> education,2.4 BUSD,0.0 millions USD,,891.0
1121,3111,eva marIA BUCHER-haefner,1070.0,BUCHER-HAEFNer,61 years old,None,None,https://specials-images.forbesimg.com/imageserve/5a7d1c54a7ea431690130e7f/416x416.jpg?background=000000&cropX1=681&cropX2=2599&cropY1=170&cropY2=2087,Technology  ==> Computer Associates,2.3 BUSD,0.0 millions USD,,1028.0
1122,4281,cHEN Hua,1071.0,cHEN,52 years old,None,None,https://specials-images.forbesimg.com/imageserve/5a7bc51831358e4955ace3a9/416x416.jpg?background=000000&cropX1=6&cropX2=2735&cropY1=955&cropY2=3686,Real Estate  ==> real estate,2.3 BUSD,-0.001 millions USD,,1093.0
1123,4488,gustAVO Denegri,1072.0,deNEGRI,82 years old,Male,None,https://specials-images.forbesimg.com/imageserve/6dc3c89409cd980592f213524b3184bb/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=24&cropY2=768,Healthcare  ==> biotech,2.3 BUSD,0.0 millions USD,,828.0
1124,1158,dERMOT DESMond,1073.0,DESMOND,67 years old,None,None,https://specials-images.forbesimg.com/imageserve/5a7f76b731358e4955ad1cfb/416x416.jpg?background=000000&cropX1=99&cropX2=979&cropY1=44&cropY2=924,Finance and Investments  ==> finance,2.3 BUSD,0.06 millions USD,,1243.0
1125,3608,muraLI Divi,1074.0,diVI,67 years old,M,India,https://specials-images.forbesimg.com/imageserve/9839b42fb571122aa4b8bafb23270c90/416x416.jpg?background=000000&cropX1=55&cropX2=696&cropY1=355&cropY2=996,Healthcare  ==> pharmaceuticals,2.3 BUSD,0.0 millions USD,,1113.0
1126,3069,THOMAS FLOhr,1075.0,flOHR,48 years old,M,None,https://specials-images.forbesimg.com/imageserve/5a81c02ca7ea431690134bc2/416x416.jpg?background=000000&cropX1=382&cropX2=1089&cropY1=122&cropY2=829,Logistics  ==> VistaJet,2.3 BUSD,0.0 millions USD,,2063.0
1127,1439,berNARD FRAISse,1076.0,frAISSe,61 years old,M,None,https://specials-images.forbesimg.com/imageserve/58c70d5b4bbe6f0e55888018/416x416.jpg?background=000000&cropX1=108&cropX2=623&cropY1=76&cropY2=592,Healthcare  ==> pharmaceuticals,2.3 BUSD,0.0 millions USD,,1114.0
1128,1229,harsH GOENKa,1077.0,GOENKa,60 years old,M,None,https://specials-images.forbesimg.com/imageserve/57d88fc5a7ea430a8a19de14/416x416.jpg?background=000000&cropX1=0&cropX2=596&cropY1=205&cropY2=801,Diversified  ==> diversified,2.3 BUSD,-0.001 millions USD,,1125.0
1129,8805,davID GOTTESMAN,1078.0,gOTTESMAN,92 years old,M,None,https://specials-images.forbesimg.com/imageserve/56d0c6cde4b0c144a7f65c04/416x416.jpg?background=000000&cropX1=16&cropX2=704&cropY1=6&cropY2=694,Finance and Investments  ==> investments,2.3 BUSD,-0.001 millions USD,,1111.0
1130,1073,murLI DHAR & BIMAL KUMAR GYANCHANDANi,1079.0,gyaNCHANdani,,M,None,https://specials-images.forbesimg.com/imageserve/56d0c6cde4b0c144a7f65c04/416x416.jpg?background=000000&cropX1=16&cropX2=704&cropY1=6&cropY2=694,Manufacturing  ==> Detergents,2.3 BUSD,0.0 millions USD,,1038.0
1131,8352,BILL HASLAM,1080.0,hASLAM,59 years old,M,United States,https://specials-images.forbesimg.com/imageserve/5a8deca3a7ea431690140e2c/416x416.jpg?background=000000&cropX1=620&cropX2=1454&cropY1=82&cropY2=916,Fashion & Retail  ==> truck stops,2.3 BUSD,0.0 millions USD,,976.0
1132,5807,HU BAIFan,1081.0,hU,55 years old,Male,None,https://specials-images.forbesimg.com/imageserve/5a7cb6284bbe6f2652f508cd/416x416.jpg?background=000000&cropX1=2&cropX2=1125&cropY1=20&cropY2=1144,Healthcare  ==> pharmaceuticals,2.3 BUSD,0.001 millions USD,,1269.0
1133,4867,w. HERBERT HUNt,1082.0,huNT,89 years old,None,None,https://specials-images.forbesimg.com/imageserve/8fb2161d3cd11b07d39227faf600d16f/416x416.jpg?background=000000&cropX1=200&cropX2=638&cropY1=11&cropY2=449,Energy  ==> oil,2.3 BUSD,0.0 millions USD,,939.0
1134,8758,alIJAN IBRAGImov,1083.0,ibRAGIMOv,64 years old,M,Kazakhstan,https://specials-images.forbesimg.com/imageserve/5a7fbd0a4bbe6f2652f535a1/416x416.jpg?background=000000&cropX1=1097&cropX2=3120&cropY1=29&cropY2=2051,"Metals & Mining  ==> mining, metals",2.3 BUSD,0.0 millions USD,,1046.0
1135,1034,brADLEY JACobs,1084.0,jaCOBs,61 years old,Male,United States,https://specials-images.forbesimg.com/imageserve/5a9ee3204bbe6f0fa82788fa/416x416.jpg?background=000000&cropX1=0&cropX2=1200&cropY1=23&cropY2=1224,Logistics  ==> logistics,2.3 BUSD,0.0 millions USD,,903.0
1136,4772,brad KELLEY,1085.0,kELLEY,61 years old,Male,None,https:http://specials-images.forbesimg.com/imageserve/5520633fa27facb88417bcf9fb84cd37/416x416.jpg?background=000000&cropX1=0&cropX2=1312&cropY1=209&cropY2=1520,Real Estate  ==> tobacco,2.3 BUSD,0.0 millions USD,,1065.0
1137,8461,VINOD KHOSLA,1086.0,KHOSLa,63 years old,M,None,https://specials-images.forbesimg.com/imageserve/ae82f9419aa536b885e3bfd12cced2db/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=77&cropY2=821,Technology  ==> venture capital,2.3 BUSD,0.001 millions USD,,870.0
1138,9728,stephen LANSdown,1087.0,lanSDOWN,65 years old,None,Guernsey,https://specials-images.forbesimg.com/imageserve/5a7e64044bbe6f2652f52a39/416x416.jpg?background=000000&cropX1=16&cropX2=4188&cropY1=215&cropY2=4388,Finance and Investments  ==> financial services,2.3 BUSD,0.0 millions USD,,1005.0
1139,5527,mARTIN LAU,1088.0,LAU,45 years old,None,Hong Kong,https://specials-images.forbesimg.com/imageserve/5a7e720a31358e4955ad146c/416x416.jpg?background=000000&cropX1=86&cropX2=1956&cropY1=11&cropY2=1882,Technology  ==> e-commerce,2.3 BUSD,-0.001 millions USD,,1116.0
1140,3914,lEE JOONG-KEun,1089.0,LEE,77 years old,None,South Korea,https://specials-images.forbesimg.com/imageserve/5b15af1c31358e612fbb1f30/416x416.jpg?background=000000&cropX1=210&cropX2=1343&cropY1=3&cropY2=1137,"Construction & Engineering  ==> construction, real estate",2.3 BUSD,0.0 millions USD,,1396.0
1141,3814,LIN Li,1090.0,LIN,55 years old,M,None,https://specials-images.forbesimg.com/imageserve/58c338ac4bbe6f0e55885d28/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=118&cropY2=862,Finance and Investments  ==> investments,2.3 BUSD,0.0 millions USD,,1132.0
1142,1920,kennETH LO,1091.0,lO,79 years old,None,None,https://specials-images.forbesimg.com/imageserve/488211fe194aaed20856f45fa49dde17/416x416.jpg?background=000000&cropX1=42&cropX2=615&cropY1=73&cropY2=647,Finance and Investments  ==> textiles,2.3 BUSD,0.0 millions USD,,1228.0
1143,2688,alexanDER MACHkevich,1092.0,machkEVich,64 years old,M,Israel,https://specials-images.forbesimg.com/imageserve/5a7f7a2931358e4955ad1d10/416x416.jpg?background=000000&cropX1=880&cropX2=3526&cropY1=6&cropY2=2650,"Metals & Mining  ==> mining, metals",2.3 BUSD,0.0 millions USD,,1091.0
1144,7526,claYTON MAThile,1093.0,maTHILE,77 years old,M,United States,https://specials-images.forbesimg.com/imageserve/6baeba7b35427c8c258c195dd674a0f7/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=37&cropY2=781,Food and Beverage  ==> pet food,2.3 BUSD,0.0 millions USD,,1048.0
1145,7834,stanLEY PErron,1094.0,perROn,95 years old,M,None,https://specials-images.forbesimg.com/imageserve/59f746ada7ea436b47b488f3/416x416.jpg?background=000000&cropX1=570&cropX2=3215&cropY1=11&cropY2=2658,"Real Estate  ==> real estate, retail",2.3 BUSD,0.0 millions USD,,1097.0
1146,2638,j. joe RICketts,1095.0,riCKETts,76 years old,M,United States,https://specials-images.forbesimg.com/imageserve/5601b0d6e4b0ffa7afe4f3b6/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=61&cropY2=805,Finance and Investments  ==> TD Ameritrade,2.3 BUSD,0.0 millions USD,,1032.0
1147,3061,dIRK ROSSMAnn,1096.0,rossMAnn,71 years old,M,None,https://specials-images.forbesimg.com/imageserve/5a7e0f93a7ea431690131f59/416x416.jpg?background=000000&cropX1=6&cropX2=2740&cropY1=6&cropY2=2743,Fashion & Retail  ==> drugstores,2.3 BUSD,-0.001 millions USD,,1349.0
